/home/wangyida/Documents/database/img_align_celeba/000001.jpg,/home/wangyida/Documents/database/img_align_celeba/000001.jpg,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000002.jpg,/home/wangyida/Documents/database/img_align_celeba/000002.jpg,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000003.jpg,/home/wangyida/Documents/database/img_align_celeba/000003.jpg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000004.jpg,/home/wangyida/Documents/database/img_align_celeba/000004.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1
/home/wangyida/Documents/database/img_align_celeba/000005.jpg,/home/wangyida/Documents/database/img_align_celeba/000005.jpg,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000006.jpg,/home/wangyida/Documents/database/img_align_celeba/000006.jpg,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000007.jpg,/home/wangyida/Documents/database/img_align_celeba/000007.jpg,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000008.jpg,/home/wangyida/Documents/database/img_align_celeba/000008.jpg,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000009.jpg,/home/wangyida/Documents/database/img_align_celeba/000009.jpg,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000010.jpg,/home/wangyida/Documents/database/img_align_celeba/000010.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000011.jpg,/home/wangyida/Documents/database/img_align_celeba/000011.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000012.jpg,/home/wangyida/Documents/database/img_align_celeba/000012.jpg,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000013.jpg,/home/wangyida/Documents/database/img_align_celeba/000013.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000014.jpg,/home/wangyida/Documents/database/img_align_celeba/000014.jpg,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
/home/wangyida/Documents/database/img_align_celeba/000015.jpg,/home/wangyida/Documents/database/img_align_celeba/000015.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
/home/wangyida/Documents/database/img_align_celeba/000016.jpg,/home/wangyida/Documents/database/img_align_celeba/000016.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000017.jpg,/home/wangyida/Documents/database/img_align_celeba/000017.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000018.jpg,/home/wangyida/Documents/database/img_align_celeba/000018.jpg,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
/home/wangyida/Documents/database/img_align_celeba/000019.jpg,/home/wangyida/Documents/database/img_align_celeba/000019.jpg,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1
/home/wangyida/Documents/database/img_align_celeba/000020.jpg,/home/wangyida/Documents/database/img_align_celeba/000020.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000021.jpg,/home/wangyida/Documents/database/img_align_celeba/000021.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
/home/wangyida/Documents/database/img_align_celeba/000022.jpg,/home/wangyida/Documents/database/img_align_celeba/000022.jpg,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
/home/wangyida/Documents/database/img_align_celeba/000023.jpg,/home/wangyida/Documents/database/img_align_celeba/000023.jpg,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000024.jpg,/home/wangyida/Documents/database/img_align_celeba/000024.jpg,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
/home/wangyida/Documents/database/img_align_celeba/000025.jpg,/home/wangyida/Documents/database/img_align_celeba/000025.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000026.jpg,/home/wangyida/Documents/database/img_align_celeba/000026.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000027.jpg,/home/wangyida/Documents/database/img_align_celeba/000027.jpg,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000028.jpg,/home/wangyida/Documents/database/img_align_celeba/000028.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000029.jpg,/home/wangyida/Documents/database/img_align_celeba/000029.jpg,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000030.jpg,/home/wangyida/Documents/database/img_align_celeba/000030.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/home/wangyida/Documents/database/img_align_celeba/000031.jpg,/home/wangyida/Documents/database/img_align_celeba/000031.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000032.jpg,/home/wangyida/Documents/database/img_align_celeba/000032.jpg,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
/home/wangyida/Documents/database/img_align_celeba/000033.jpg,/home/wangyida/Documents/database/img_align_celeba/000033.jpg,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000034.jpg,/home/wangyida/Documents/database/img_align_celeba/000034.jpg,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000035.jpg,/home/wangyida/Documents/database/img_align_celeba/000035.jpg,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000036.jpg,/home/wangyida/Documents/database/img_align_celeba/000036.jpg,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000037.jpg,/home/wangyida/Documents/database/img_align_celeba/000037.jpg,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000038.jpg,/home/wangyida/Documents/database/img_align_celeba/000038.jpg,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000039.jpg,/home/wangyida/Documents/database/img_align_celeba/000039.jpg,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000040.jpg,/home/wangyida/Documents/database/img_align_celeba/000040.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000041.jpg,/home/wangyida/Documents/database/img_align_celeba/000041.jpg,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000042.jpg,/home/wangyida/Documents/database/img_align_celeba/000042.jpg,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000043.jpg,/home/wangyida/Documents/database/img_align_celeba/000043.jpg,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000044.jpg,/home/wangyida/Documents/database/img_align_celeba/000044.jpg,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
/home/wangyida/Documents/database/img_align_celeba/000045.jpg,/home/wangyida/Documents/database/img_align_celeba/000045.jpg,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000046.jpg,/home/wangyida/Documents/database/img_align_celeba/000046.jpg,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000047.jpg,/home/wangyida/Documents/database/img_align_celeba/000047.jpg,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000048.jpg,/home/wangyida/Documents/database/img_align_celeba/000048.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000049.jpg,/home/wangyida/Documents/database/img_align_celeba/000049.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
/home/wangyida/Documents/database/img_align_celeba/000050.jpg,/home/wangyida/Documents/database/img_align_celeba/000050.jpg,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000051.jpg,/home/wangyida/Documents/database/img_align_celeba/000051.jpg,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
/home/wangyida/Documents/database/img_align_celeba/000052.jpg,/home/wangyida/Documents/database/img_align_celeba/000052.jpg,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
/home/wangyida/Documents/database/img_align_celeba/000053.jpg,/home/wangyida/Documents/database/img_align_celeba/000053.jpg,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/wangyida/Documents/database/img_align_celeba/000054.jpg,/home/wangyida/Documents/database/img_align_celeba/000054.jpg,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
/home/wangyida/Documents/database/img_align_celeba/000055.jpg,/home/wangyida/Documents/database/img_align_celeba/000055.jpg,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
/home/wangyida/Documents/database/img_align_celeba/000056.jpg,/home/wangyida/Documents/database/img_align_celeba/000056.jpg,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000057.jpg,/home/wangyida/Documents/database/img_align_celeba/000057.jpg,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000058.jpg,/home/wangyida/Documents/database/img_align_celeba/000058.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000059.jpg,/home/wangyida/Documents/database/img_align_celeba/000059.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000060.jpg,/home/wangyida/Documents/database/img_align_celeba/000060.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000061.jpg,/home/wangyida/Documents/database/img_align_celeba/000061.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000062.jpg,/home/wangyida/Documents/database/img_align_celeba/000062.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
/home/wangyida/Documents/database/img_align_celeba/000063.jpg,/home/wangyida/Documents/database/img_align_celeba/000063.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000064.jpg,/home/wangyida/Documents/database/img_align_celeba/000064.jpg,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000065.jpg,/home/wangyida/Documents/database/img_align_celeba/000065.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
/home/wangyida/Documents/database/img_align_celeba/000066.jpg,/home/wangyida/Documents/database/img_align_celeba/000066.jpg,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
/home/wangyida/Documents/database/img_align_celeba/000067.jpg,/home/wangyida/Documents/database/img_align_celeba/000067.jpg,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/wangyida/Documents/database/img_align_celeba/000068.jpg,/home/wangyida/Documents/database/img_align_celeba/000068.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
/home/wangyida/Documents/database/img_align_celeba/000069.jpg,/home/wangyida/Documents/database/img_align_celeba/000069.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
